provinsi,jenis,daerah,upah,peng,ump,gk,tahun,Cluster
JAWA TIMUR,TOTAL,PERKOTAAN,14389.0,1254833.9999999998,1768777.0,428593.0,2020,3
JAWA TIMUR,TOTAL,PERDESAAN,13118.999999999998,814024.0,1630059.0,382327.0,2019,6
JAWA TIMUR,TOTAL,PERDESAAN,13118.999999999998,814024.0,1630059.0,388075.0,2019,6
JAWA TIMUR,TOTAL,PERDESAAN,14389.0,845242.0000000001,1768777.0,402503.0,2020,6
JAWA TIMUR,TOTAL,PERDESAAN,14389.0,845242.0000000001,1768777.0,406206.0,2020,6
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,13118.999999999998,1036176.0000000001,1630059.0,397687.0,2019,1
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,13118.999999999998,1036176.0000000001,1630059.0,404172.0,2019,1
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,14389.0,1064381.0,1768777.0,416001.00000000006,2020,1
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,14389.0,1064381.0,1768777.0,418226.99999999994,2020,1
JAWA TIMUR,TOTAL,PERKOTAAN,14789.0,1297046.0,1798979.0,441709.0,2021,3
JAWA TIMUR,TOTAL,PERKOTAAN,14789.0,1297046.0,1798979.0,459440.0,2021,3
JAWA TIMUR,TOTAL,PERKOTAAN,15119.000000000002,1334818.0,1891567.0,473017.00000000006,2022,3
JAWA TIMUR,TOTAL,PERKOTAAN,15119.000000000002,1334818.0,1891567.0,499769.0,2022,3
JAWA TIMUR,TOTAL,PERDESAAN,14789.0,890466.0,1798979.0,414428.99999999994,2021,6
JAWA TIMUR,TOTAL,PERDESAAN,14789.0,890466.0,1798979.0,428457.0,2021,6
JAWA TIMUR,TOTAL,PERDESAAN,15119.000000000002,954144.0000000001,1891567.0,446375.00000000006,2022,6
JAWA TIMUR,TOTAL,PERDESAAN,15119.000000000002,954144.0000000001,1891567.0,473481.00000000006,2022,6
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,14789.0,1113001.0,1798979.0,429133.00000000006,2021,1
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,14789.0,1113001.0,1798979.0,445140.0,2021,1
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,15119.000000000002,1165137.0,1891567.0,460909.0,2022,1
JAWA TIMUR,TOTAL,PERDESAANPERKOTAAN,15119.000000000002,1165137.0,1891567.0,487907.0,2022,1
BANTEN,MAKANAN,PERKOTAAN,14228.000000000002,526737.0,1600000.0,235211.0,2015,8
BANTEN,MAKANAN,PERKOTAAN,14228.000000000002,526737.0,1600000.0,248503.0,2015,8
BANTEN,MAKANAN,PERKOTAAN,21033.0,578602.0,1784000.0,256536.0,2016,8
BANTEN,MAKANAN,PERKOTAAN,21033.0,578602.0,1784000.0,261285.0,2016,8
BANTEN,MAKANAN,PERDESAAN,14228.000000000002,392046.0,1600000.0,241250.0,2015,0
BANTEN,MAKANAN,PERDESAAN,14228.000000000002,392046.0,1600000.0,254860.0,2015,0
BANTEN,MAKANAN,PERDESAAN,21033.0,429913.0,1784000.0,262861.0,2016,0
BANTEN,MAKANAN,PERDESAAN,21033.0,429913.0,1784000.0,264755.0,2016,0
BANTEN,MAKANAN,PERDESAANPERKOTAAN,14228.000000000002,483956.00000000006,1600000.0,237129.0,2015,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,14228.000000000002,483956.00000000006,1600000.0,250522.0,2015,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,21033.0,532389.0,1784000.0,261057.0,2016,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,21033.0,532389.0,1784000.0,262442.0,2016,5
BANTEN,MAKANAN,PERKOTAAN,19719.0,681921.0,1931179.9999999998,271750.0,2017,8
BANTEN,MAKANAN,PERKOTAAN,19719.0,681921.0,1931179.9999999998,292643.0,2017,8
BANTEN,MAKANAN,PERKOTAAN,20565.0,722162.0,2099385.0,316089.0,2018,8
BANTEN,MAKANAN,PERKOTAAN,20565.0,722162.0,2099385.0,331095.0,2018,8
BANTEN,MAKANAN,PERDESAAN,19719.0,486515.0,1931179.9999999998,274157.0,2017,0
BANTEN,MAKANAN,PERDESAAN,19719.0,486515.0,1931179.9999999998,279609.0,2017,0
BANTEN,MAKANAN,PERDESAAN,20565.0,551678.0,2099385.0,293446.0,2018,0
BANTEN,MAKANAN,PERDESAAN,20565.0,551678.0,2099385.0,301349.0,2018,0
BANTEN,MAKANAN,PERDESAANPERKOTAAN,19719.0,623084.0000000001,1931179.9999999998,272551.0,2017,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,19719.0,623084.0000000001,1931179.9999999998,288655.0,2017,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,20565.0,672917.0,2099385.0,308915.0,2018,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,20565.0,672917.0,2099385.0,322255.0,2018,5
BANTEN,MAKANAN,PERKOTAAN,21002.999999999996,755744.0,2267990.0,344073.0,2019,8
BANTEN,MAKANAN,PERKOTAAN,21002.999999999996,755744.0,2267990.0,358473.0,2019,8
BANTEN,MAKANAN,PERKOTAAN,23035.0,809917.0000000001,2460997.0,374474.0,2020,8
BANTEN,MAKANAN,PERKOTAAN,23035.0,809917.0000000001,2460997.0,376950.0,2020,8
BANTEN,MAKANAN,PERDESAAN,21002.999999999996,568904.0,2267990.0,304403.0,2019,0
BANTEN,MAKANAN,PERDESAAN,21002.999999999996,568904.0,2267990.0,323479.0,2019,0
BANTEN,MAKANAN,PERDESAAN,23035.0,621779.0,2460997.0,342546.0,2020,0
BANTEN,MAKANAN,PERDESAAN,23035.0,621779.0,2460997.0,355550.0,2020,0
BANTEN,MAKANAN,PERDESAANPERKOTAAN,21002.999999999996,702322.0,2267990.0,331601.0,2019,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,21002.999999999996,702322.0,2267990.0,347368.0,2019,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,23035.0,756673.0,2460997.0,364725.0,2020,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,23035.0,756673.0,2460997.0,370293.0,2020,5
BANTEN,MAKANAN,PERKOTAAN,24839.0,789596.0000000001,3230023.0,390893.0,2021,8
BANTEN,MAKANAN,PERKOTAAN,24839.0,789596.0000000001,3230023.0,405526.0,2021,8
BANTEN,MAKANAN,PERKOTAAN,23879.999999999996,867898.0000000001,2501203.0,421343.00000000006,2022,8
BANTEN,MAKANAN,PERKOTAAN,23879.999999999996,867898.0000000001,2501203.0,444996.00000000006,2022,8
BANTEN,MAKANAN,PERDESAAN,24839.0,632206.0,3230023.0,364081.0,2021,0
BANTEN,MAKANAN,PERDESAAN,24839.0,632206.0,3230023.0,369466.0,2021,0
BANTEN,MAKANAN,PERDESAAN,23879.999999999996,717509.0,2501203.0,387733.0,2022,0
BANTEN,MAKANAN,PERDESAAN,23879.999999999996,717509.0,2501203.0,400849.0,2022,0
BANTEN,MAKANAN,PERDESAANPERKOTAAN,24839.0,744893.0,3230023.0,382584.0,2021,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,24839.0,744893.0,3230023.0,395258.0,2021,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,23879.999999999996,830110.0,2501203.0,412182.0,2022,5
BANTEN,MAKANAN,PERDESAANPERKOTAAN,23879.999999999996,830110.0,2501203.0,433368.0,2022,5
BANTEN,NONMAKANAN,PERKOTAAN,14228.000000000002,677002.0,1600000.0,109643.0,2015,2
BANTEN,NONMAKANAN,PERKOTAAN,14228.000000000002,677002.0,1600000.0,117170.0,2015,2
BANTEN,NONMAKANAN,PERKOTAAN,21033.0,740307.0,1784000.0,120516.00000000001,2016,2
BANTEN,NONMAKANAN,PERKOTAAN,21033.0,740307.0,1784000.0,121618.0,2016,2
BANTEN,NONMAKANAN,PERDESAAN,14228.000000000002,272081.0,1600000.0,77247.0,2015,7
BANTEN,NONMAKANAN,PERDESAAN,14228.000000000002,272081.0,1600000.0,81732.0,2015,7
BANTEN,NONMAKANAN,PERDESAAN,21033.0,298101.0,1784000.0,84904.0,2016,7
BANTEN,NONMAKANAN,PERDESAAN,21033.0,298101.0,1784000.0,86952.0,2016,7
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,14228.000000000002,548390.0,1600000.0,99354.0,2015,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,14228.000000000002,548390.0,1600000.0,105914.0,2015,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,21033.0,602867.0,1784000.0,106891.99999999999,2016,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,21033.0,602867.0,1784000.0,110923.0,2016,4
BANTEN,NONMAKANAN,PERKOTAAN,19719.0,768846.0000000001,1931179.9999999998,124857.0,2017,2
BANTEN,NONMAKANAN,PERKOTAAN,19719.0,768846.0000000001,1931179.9999999998,128495.0,2017,2
BANTEN,NONMAKANAN,PERKOTAAN,20565.0,860591.0000000001,2099385.0,132429.0,2018,2
BANTEN,NONMAKANAN,PERKOTAAN,20565.0,860591.0000000001,2099385.0,137476.0,2018,2
BANTEN,NONMAKANAN,PERDESAAN,19719.0,304026.0,1931179.9999999998,89431.0,2017,7
BANTEN,NONMAKANAN,PERDESAAN,19719.0,304026.0,1931179.9999999998,93430.0,2017,7
BANTEN,NONMAKANAN,PERDESAAN,20565.0,344889.0,2099385.0,96862.0,2018,7
BANTEN,NONMAKANAN,PERDESAAN,20565.0,344889.0,2099385.0,104616.0,2018,7
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,19719.0,628887.0000000001,1931179.9999999998,114201.0,2017,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,19719.0,628887.0000000001,1931179.9999999998,118333.0,2017,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,20565.0,711628.0,2099385.0,122153.0,2018,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,20565.0,711628.0,2099385.0,127852.0,2018,4
BANTEN,NONMAKANAN,PERKOTAAN,21002.999999999996,857116.0,2267990.0,140545.0,2019,2
BANTEN,NONMAKANAN,PERKOTAAN,21002.999999999996,857116.0,2267990.0,148725.0,2019,2
BANTEN,NONMAKANAN,PERKOTAAN,23035.0,890708.0000000001,2460997.0,153303.0,2020,2
BANTEN,NONMAKANAN,PERKOTAAN,23035.0,890708.0000000001,2460997.0,155147.0,2020,2
BANTEN,NONMAKANAN,PERDESAAN,21002.999999999996,391762.0,2267990.0,107604.0,2019,7
BANTEN,NONMAKANAN,PERDESAAN,21002.999999999996,391762.0,2267990.0,110444.99999999999,2019,7
BANTEN,NONMAKANAN,PERDESAAN,23035.0,430162.0,2460997.0,118175.0,2020,7
BANTEN,NONMAKANAN,PERDESAAN,23035.0,430162.0,2460997.0,118937.00000000001,2020,7
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,21002.999999999996,724058.9999999999,2267990.0,131126.0,2019,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,21002.999999999996,724058.9999999999,2267990.0,137728.0,2019,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,23035.0,760370.0,2460997.0,143367.0,2020,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,23035.0,760370.0,2460997.0,144818.0,2020,4
BANTEN,NONMAKANAN,PERKOTAAN,24839.0,902648.0,3230023.0,158218.0,2021,2
BANTEN,NONMAKANAN,PERKOTAAN,24839.0,902648.0,3230023.0,161474.0,2021,2
BANTEN,NONMAKANAN,PERKOTAAN,23879.999999999996,908923.0000000001,2501203.0,166426.0,2022,2
BANTEN,NONMAKANAN,PERKOTAAN,23879.999999999996,908923.0000000001,2501203.0,172532.0,2022,2
BANTEN,NONMAKANAN,PERDESAAN,24839.0,422823.0,3230023.0,121444.00000000001,2021,7
BANTEN,NONMAKANAN,PERDESAAN,24839.0,422823.0,3230023.0,127748.0,2021,7
BANTEN,NONMAKANAN,PERDESAAN,23879.999999999996,433478.0,2501203.0,133579.0,2022,7
BANTEN,NONMAKANAN,PERDESAAN,23879.999999999996,433478.0,2501203.0,144108.0,2022,7
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,24839.0,766363.0,3230023.0,147779.0,2021,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,24839.0,766363.0,3230023.0,152225.0,2021,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,23879.999999999996,789460.0,2501203.0,158185.0,2022,4
BANTEN,NONMAKANAN,PERDESAANPERKOTAAN,23879.999999999996,789460.0,2501203.0,165380.0,2022,4
BANTEN,TOTAL,PERKOTAAN,15845.0,938549.0000000001,1170000.0,273828.0,2013,3
BANTEN,TOTAL,PERKOTAAN,15845.0,938549.0000000001,1170000.0,300109.0,2013,3
BANTEN,TOTAL,PERKOTAAN,15845.0,1042624.0,1325000.0,315239.0,2014,3
BANTEN,TOTAL,PERKOTAAN,15845.0,1042624.0,1325000.0,324902.0,2014,3
BANTEN,TOTAL,PERDESAAN,15845.0,519784.0,1170000.0,242331.0,2013,6
BANTEN,TOTAL,PERDESAAN,15845.0,519784.0,1170000.0,264632.0,2013,6
BANTEN,TOTAL,PERDESAAN,15845.0,596899.0,1325000.0,281925.0,2014,6
BANTEN,TOTAL,PERDESAAN,15845.0,596899.0,1325000.0,296241.0,2014,6
BANTEN,TOTAL,PERDESAANPERKOTAAN,15845.0,799875.9999999999,1170000.0,313294.0,2013,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,15845.0,900764.0,1325000.0,313294.0,2014,1
BANTEN,TOTAL,PERKOTAAN,14228.000000000002,1203739.0,1600000.0,344855.0,2015,3
BANTEN,TOTAL,PERKOTAAN,14228.000000000002,1203739.0,1600000.0,365672.0,2015,3
BANTEN,TOTAL,PERKOTAAN,21033.0,1318909.0,1784000.0,377052.0,2016,3
BANTEN,TOTAL,PERKOTAAN,21033.0,1318909.0,1784000.0,382903.0,2016,3
BANTEN,TOTAL,PERDESAAN,14228.000000000002,664127.0,1600000.0,318497.0,2015,6
BANTEN,TOTAL,PERDESAAN,14228.000000000002,664127.0,1600000.0,336592.0,2015,6
BANTEN,TOTAL,PERDESAAN,21033.0,728014.0,1784000.0,347765.0,2016,6
BANTEN,TOTAL,PERDESAAN,21033.0,728014.0,1784000.0,351708.0,2016,6
BANTEN,TOTAL,PERDESAANPERKOTAAN,14228.000000000002,1032346.0,1600000.0,336483.0,2015,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,14228.000000000002,1032346.0,1600000.0,356436.0,2015,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,21033.0,1135256.0,1784000.0,367949.0,2016,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,21033.0,1135256.0,1784000.0,373365.0,2016,1
BANTEN,TOTAL,PERKOTAAN,19719.0,1450768.0,1931179.9999999998,396608.0,2017,3
BANTEN,TOTAL,PERKOTAAN,19719.0,1450768.0,1931179.9999999998,421136.99999999994,2017,3
BANTEN,TOTAL,PERKOTAAN,20565.0,1582754.0,2099385.0,448518.0,2018,3
BANTEN,TOTAL,PERKOTAAN,20565.0,1582754.0,2099385.0,468572.0,2018,3
BANTEN,TOTAL,PERDESAAN,19719.0,790542.0,1931179.9999999998,363588.0,2017,6
BANTEN,TOTAL,PERDESAAN,19719.0,790542.0,1931179.9999999998,373039.0,2017,6
BANTEN,TOTAL,PERDESAAN,20565.0,896568.0,2099385.0,390309.0,2018,6
BANTEN,TOTAL,PERDESAAN,20565.0,896568.0,2099385.0,405965.0,2018,6
BANTEN,TOTAL,PERDESAANPERKOTAAN,19719.0,1251971.0,1931179.9999999998,386752.0,2017,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,19719.0,1251971.0,1931179.9999999998,406988.0,2017,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,20565.0,1384545.0,2099385.0,431068.0,2018,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,20565.0,1384545.0,2099385.0,450108.0,2018,1
BANTEN,TOTAL,PERKOTAAN,21002.999999999996,1612861.0,2267990.0,484618.00000000006,2019,3
BANTEN,TOTAL,PERKOTAAN,21002.999999999996,1612861.0,2267990.0,507198.0,2019,3
BANTEN,TOTAL,PERKOTAAN,23035.0,1700626.0,2460997.0,527777.0,2020,3
BANTEN,TOTAL,PERKOTAAN,23035.0,1700626.0,2460997.0,532096.0,2020,3
BANTEN,TOTAL,PERDESAAN,21002.999999999996,960667.0000000002,2267990.0,412007.0,2019,6
BANTEN,TOTAL,PERDESAAN,21002.999999999996,960667.0000000002,2267990.0,433925.0,2019,6
BANTEN,TOTAL,PERDESAAN,23035.0,1051941.0,2460997.0,460721.0,2020,6
BANTEN,TOTAL,PERDESAAN,23035.0,1051941.0,2460997.0,474487.00000000006,2020,6
BANTEN,TOTAL,PERDESAANPERKOTAAN,21002.999999999996,1426382.0,2267990.0,462726.99999999994,2019,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,21002.999999999996,1426382.0,2267990.0,485096.0,2019,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,23035.0,1517044.0,2460997.0,508092.0,2020,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,23035.0,1517044.0,2460997.0,515111.0,2020,1
BANTEN,TOTAL,PERKOTAAN,24839.0,1692245.0,3230023.0,549111.0,2021,3
BANTEN,TOTAL,PERKOTAAN,24839.0,1692245.0,3230023.0,567000.0,2021,3
BANTEN,TOTAL,PERKOTAAN,23879.999999999996,1776821.0,2501203.0,587768.0,2022,3
BANTEN,TOTAL,PERKOTAAN,23879.999999999996,1776821.0,2501203.0,617527.0,2022,3
BANTEN,TOTAL,PERDESAAN,24839.0,1055029.0,3230023.0,485525.0,2021,6
BANTEN,TOTAL,PERDESAAN,24839.0,1055029.0,3230023.0,497212.99999999994,2021,6
BANTEN,TOTAL,PERDESAAN,23879.999999999996,1150988.0,2501203.0,521311.0,2022,6
BANTEN,TOTAL,PERDESAAN,23879.999999999996,1150988.0,2501203.0,544957.0,2022,6
BANTEN,TOTAL,PERDESAANPERKOTAAN,24839.0,1511256.0,3230023.0,530363.0,2021,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,24839.0,1511256.0,3230023.0,547483.0,2021,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,23879.999999999996,1619571.0,2501203.0,570367.0,2022,1
BANTEN,TOTAL,PERDESAANPERKOTAAN,23879.999999999996,1619571.0,2501203.0,598748.0,2022,1
BALI,MAKANAN,PERKOTAAN,11038.0,441921.0,1621172.0,226679.0,2015,8
BALI,MAKANAN,PERKOTAAN,11038.0,441921.0,1621172.0,231679.99999999997,2015,8
BALI,MAKANAN,PERKOTAAN,14852.000000000002,495437.0,1807599.9999999998,237834.99999999997,2016,8
BALI,MAKANAN,PERKOTAAN,14852.000000000002,495437.0,1807599.9999999998,242429.0,2016,8
BALI,MAKANAN,PERDESAAN,11038.0,389091.0,1621172.0,214350.0,2015,0
BALI,MAKANAN,PERDESAAN,11038.0,389091.0,1621172.0,222166.0,2015,0
BALI,MAKANAN,PERDESAAN,14852.000000000002,415994.0,1807599.9999999998,230108.0,2016,0
BALI,MAKANAN,PERDESAAN,14852.000000000002,415994.0,1807599.9999999998,233242.99999999997,2016,0
BALI,MAKANAN,PERDESAANPERKOTAAN,11038.0,421577.0,1621172.0,221931.0,2015,5
BALI,MAKANAN,PERDESAANPERKOTAAN,11038.0,421577.0,1621172.0,228017.0,2015,5
BALI,MAKANAN,PERDESAANPERKOTAAN,14852.000000000002,465993.0,1807599.9999999998,234393.0,2016,5
BALI,MAKANAN,PERDESAANPERKOTAAN,14852.000000000002,465993.0,1807599.9999999998,238822.0,2016,5
BALI,MAKANAN,PERKOTAAN,15624.0,629479.0,1956726.9999999998,252294.0,2017,8
BALI,MAKANAN,PERKOTAAN,15624.0,629479.0,1956726.9999999998,252299.0,2017,8
BALI,MAKANAN,PERKOTAAN,15889.0,646596.0,2127157.0,263613.0,2018,8
BALI,MAKANAN,PERKOTAAN,15889.0,646596.0,2127157.0,268910.0,2018,8
BALI,MAKANAN,PERDESAAN,15624.0,462189.0,1956726.9999999998,245927.00000000003,2017,0
BALI,MAKANAN,PERDESAAN,15624.0,462189.0,1956726.9999999998,251306.0,2017,0
BALI,MAKANAN,PERDESAAN,15889.0,508462.0,2127157.0,264685.0,2018,0
BALI,MAKANAN,PERDESAAN,15889.0,508462.0,2127157.0,267058.0,2018,0
BALI,MAKANAN,PERDESAANPERKOTAAN,15624.0,569168.0,1956726.9999999998,249883.0,2017,5
BALI,MAKANAN,PERDESAANPERKOTAAN,15624.0,569168.0,1956726.9999999998,251921.0,2017,5
BALI,MAKANAN,PERDESAANPERKOTAAN,15889.0,599976.0,2127157.0,263995.0,2018,5
BALI,MAKANAN,PERDESAANPERKOTAAN,15889.0,599976.0,2127157.0,268274.0,2018,5
BALI,MAKANAN,PERKOTAAN,16408.0,649854.0,2297969.0,278769.0,2019,8
BALI,MAKANAN,PERKOTAAN,16408.0,649854.0,2297969.0,292350.0,2019,8
BALI,MAKANAN,PERKOTAAN,17775.0,724978.0,2494000.0,307459.0,2020,8
BALI,MAKANAN,PERKOTAAN,17775.0,724978.0,2494000.0,309933.0,2020,8
BALI,MAKANAN,PERDESAAN,16408.0,519388.99999999994,2297969.0,269879.0,2019,0
BALI,MAKANAN,PERDESAAN,16408.0,519388.99999999994,2297969.0,271679.0,2019,0
BALI,MAKANAN,PERDESAAN,17775.0,564444.0,2494000.0,280900.0,2020,0
BALI,MAKANAN,PERDESAAN,17775.0,564444.0,2494000.0,284541.0,2020,0
BALI,MAKANAN,PERDESAANPERKOTAAN,16408.0,609181.0,2297969.0,275834.0,2019,5
BALI,MAKANAN,PERDESAANPERKOTAAN,16408.0,609181.0,2297969.0,285920.0,2019,5
BALI,MAKANAN,PERDESAANPERKOTAAN,17775.0,675145.0,2494000.0,298945.0,2020,5
BALI,MAKANAN,PERDESAANPERKOTAAN,17775.0,675145.0,2494000.0,302154.0,2020,5
BALI,MAKANAN,PERKOTAAN,17662.0,667606.0,2494000.0,321245.0,2021,8
BALI,MAKANAN,PERKOTAAN,17662.0,667606.0,2494000.0,325747.0,2021,8
BALI,MAKANAN,PERKOTAAN,16857.0,639073.0,2516971.0,346903.0,2022,8
BALI,MAKANAN,PERKOTAAN,16857.0,639073.0,2516971.0,367036.0,2022,8
BALI,MAKANAN,PERDESAAN,17662.0,534662.0,2494000.0,291311.0,2021,0
BALI,MAKANAN,PERDESAAN,17662.0,534662.0,2494000.0,302550.0,2021,0
BALI,MAKANAN,PERDESAAN,16857.0,537213.0,2516971.0,318169.0,2022,0
BALI,MAKANAN,PERDESAAN,16857.0,537213.0,2516971.0,334827.0,2022,0
BALI,MAKANAN,PERDESAANPERKOTAAN,17662.0,628472.0,2494000.0,312020.0,2021,5
BALI,MAKANAN,PERDESAANPERKOTAAN,17662.0,628472.0,2494000.0,319095.0,2021,5
BALI,MAKANAN,PERDESAANPERKOTAAN,16857.0,609855.0,2516971.0,338417.0,2022,5
BALI,MAKANAN,PERDESAANPERKOTAAN,16857.0,609855.0,2516971.0,357640.0,2022,5
BALI,NONMAKANAN,PERKOTAAN,11038.0,737657.0,1621172.0,106320.0,2015,2
BALI,NONMAKANAN,PERKOTAAN,11038.0,737657.0,1621172.0,109874.0,2015,2
BALI,NONMAKANAN,PERKOTAAN,14852.000000000002,731649.0,1807599.9999999998,110736.0,2016,2
BALI,NONMAKANAN,PERKOTAAN,14852.000000000002,731649.0,1807599.9999999998,114998.0,2016,2
BALI,NONMAKANAN,PERDESAAN,11038.0,441381.0,1621172.0,89655.0,2015,7
BALI,NONMAKANAN,PERDESAAN,11038.0,441381.0,1621172.0,92052.0,2015,7
BALI,NONMAKANAN,PERDESAAN,14852.000000000002,467022.0,1807599.9999999998,92552.0,2016,7
BALI,NONMAKANAN,PERDESAAN,14852.000000000002,467022.0,1807599.9999999998,94790.0,2016,7
BALI,NONMAKANAN,PERDESAANPERKOTAAN,11038.0,623568.0,1621172.0,99903.0,2015,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,11038.0,623568.0,1621172.0,103010.99999999999,2015,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,14852.000000000002,633569.0,1807599.9999999998,104573.99999999999,2016,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,14852.000000000002,633569.0,1807599.9999999998,107575.99999999999,2016,4
BALI,NONMAKANAN,PERKOTAAN,15624.0,915099.0000000001,1956726.9999999998,118321.0,2017,2
BALI,NONMAKANAN,PERKOTAAN,15624.0,915099.0000000001,1956726.9999999998,118819.99999999999,2017,2
BALI,NONMAKANAN,PERKOTAAN,15889.0,899792.0000000001,2127157.0,123952.99999999999,2018,2
BALI,NONMAKANAN,PERKOTAAN,15889.0,899792.0000000001,2127157.0,125077.99999999999,2018,2
BALI,NONMAKANAN,PERDESAAN,15624.0,492979.0,1956726.9999999998,99414.0,2017,7
BALI,NONMAKANAN,PERDESAAN,15624.0,492979.0,1956726.9999999998,99519.0,2017,7
BALI,NONMAKANAN,PERDESAAN,15889.0,506500.99999999994,2127157.0,108143.0,2018,7
BALI,NONMAKANAN,PERDESAAN,15889.0,506500.99999999994,2127157.0,109674.0,2018,7
BALI,NONMAKANAN,PERDESAANPERKOTAAN,15624.0,762916.0,1956726.9999999998,111504.0,2017,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,15624.0,762916.0,1956726.9999999998,112143.0,2017,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,15889.0,767055.9999999999,2127157.0,118603.99999999999,2018,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,15889.0,767055.9999999999,2127157.0,120176.0,2018,4
BALI,NONMAKANAN,PERKOTAAN,16408.0,887615.0,2297969.0,130026.0,2019,2
BALI,NONMAKANAN,PERKOTAAN,16408.0,887615.0,2297969.0,131942.0,2019,2
BALI,NONMAKANAN,PERKOTAAN,17775.0,973020.0,2494000.0,135611.0,2020,2
BALI,NONMAKANAN,PERKOTAAN,17775.0,973020.0,2494000.0,141701.0,2020,2
BALI,NONMAKANAN,PERDESAAN,16408.0,535918.0,2297969.0,113240.0,2019,7
BALI,NONMAKANAN,PERDESAAN,16408.0,535918.0,2297969.0,115866.99999999999,2019,7
BALI,NONMAKANAN,PERDESAAN,17775.0,526845.0,2494000.0,120391.0,2020,7
BALI,NONMAKANAN,PERDESAAN,17775.0,526845.0,2494000.0,122773.99999999999,2020,7
BALI,NONMAKANAN,PERDESAANPERKOTAAN,16408.0,777972.0000000001,2297969.0,124790.0,2019,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,16408.0,777972.0000000001,2297969.0,126986.0,2019,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,17775.0,834520.0000000001,2494000.0,130888.99999999999,2020,4
BALI,NONMAKANAN,PERDESAANPERKOTAAN,17775.0,834520.0000000001,2494000.0,136013.0,2020,4
BALI,NONMAKANAN,PERKOTAAN,17662.0,963312.9999999999,2494000.0,145944.0,2021,2
BALI,NONMAKANAN,PERKOTAAN,17662.0,963312.9999999999,2494000.0,148574.0,2021,2
BALI,NONMAKANAN,PERKOTAAN,16857.0,950309.0,2516971.0,152669.0,2022,2
BALI,NONMAKANAN,PERKOTAAN,16857.0,950309.0,2516971.0,163784.0,2022,2
BALI,NONMAKANAN,PERDESAAN,17662.0,544917.0,2494000.0,126410.99999999999,2021,7
BALI,NONMAKANAN,PERDESAAN,17662.0,544917.0,2494000.0,127328.00000000001,2021,7
BALI,NONMAKANAN,PERDESAAN,16857.0,540494.0,2516971.0,131527.0,2022,7
BALI,NONMAKANAN,PERDESAAN,16857.0,540494.0,2516971.0,141203.0,2022,7
BALI,NONMAKANAN,PERDESAANPERKOTAAN,17662.0,840152.0,2494000.0,140201.0,2021,4
