jenis_MAKANAN,jenis_NONMAKANAN,jenis_TOTAL,daerah_PERDESAAN,daerah_PERDESAANPERKOTAAN,daerah_PERKOTAAN,upah,peng,ump,gk,Cluster
False,True,False,True,False,False,0.3307947019867549,0.11988452823988568,0.4779254399565146,0.08229343841064102,7
False,True,False,True,False,False,0.4278973509933775,0.1352966540516635,0.5371268154551565,0.08617317859664533,7
False,True,False,True,False,False,0.4278973509933775,0.1352966540516635,0.5371268154551565,0.08806573478494012,7
False,True,False,False,True,False,0.3307947019867549,0.18960047571232344,0.4779254399565146,0.10077861702669719,4
False,True,False,False,True,False,0.3307947019867549,0.18960047571232344,0.4779254399565146,0.10813289626608369,4
False,True,False,False,True,False,0.4278973509933775,0.2057830375525844,0.5371268154551565,0.11268958924251651,4
False,True,False,False,True,False,0.4278973509933775,0.2057830375525844,0.5371268154551565,0.11492547453420068,4
False,True,False,False,False,True,0.42835264900662245,0.2979535771855589,0.411793841002305,0.1487670481704077,2
False,True,False,False,False,True,0.42835264900662245,0.2979535771855589,0.411793841002305,0.1521966996731701,2
False,True,False,False,False,True,0.41953642384105955,0.2861101451101362,0.5447409580744699,0.160327412220575,2
False,True,False,False,False,True,0.41953642384105955,0.2861101451101362,0.5447409580744699,0.1708165409410857,2
False,True,False,True,False,False,0.42835264900662245,0.1384371385920771,0.411793841002305,0.09417044166923455,7
False,True,False,True,False,False,0.42835264900662245,0.1384371385920771,0.411793841002305,0.09579488573085426,7
False,True,False,True,False,False,0.41953642384105955,0.145543027575225,0.5447409580744699,0.10324015324852417,7
False,True,False,True,False,False,0.41953642384105955,0.145543027575225,0.5447409580744699,0.11315544922732754,7
False,True,False,False,True,False,0.42835264900662245,0.2156131202276064,0.411793841002305,0.12057160049594678,4
False,True,False,False,True,False,0.42835264900662245,0.2156131202276064,0.411793841002305,0.12324665587747882,4
False,True,False,False,True,False,0.41953642384105955,0.2144153263137105,0.5447409580744699,0.1312706088450312,4
False,True,False,False,True,False,0.41953642384105955,0.2144153263137105,0.5447409580744699,0.14156926876966863,4
False,False,True,False,False,True,0.3029801324503311,0.3780091166844519,0.13313731323392766,0.30324209433179417,3
False,False,True,False,False,True,0.3029801324503311,0.3780091166844519,0.13313731323392766,0.3216496296170485,3
False,False,True,False,False,True,0.3029801324503311,0.3929236514921983,0.20724823143803514,0.33173719673606844,3
False,False,True,False,False,True,0.3029801324503311,0.3929236514921983,0.20724823143803514,0.3496631007349426,3
False,False,True,True,False,False,0.3029801324503311,0.1941511561435463,0.13313731323392766,0.2718159561897506,6
False,False,True,True,False,False,0.3029801324503311,0.1941511561435463,0.13313731323392766,0.2936070422501037,6
False,False,True,True,False,False,0.3029801324503311,0.23183995021536027,0.20724823143803514,0.30340951276383565,6
False,False,True,True,False,False,0.3029801324503311,0.23183995021536027,0.20724823143803514,0.3219686951795623,6
False,False,True,False,True,False,0.3029801324503311,0.2715246418217364,0.13313731323392766,0.32116799833066834,1
False,False,True,False,True,False,0.3029801324503311,0.2998302912461015,0.20724823143803514,0.32116799833066834,1
False,False,True,False,False,True,0.20836092715231785,0.42787548221420757,0.272833114804502,0.3706765403102336,3
False,False,True,False,False,True,0.20836092715231785,0.42787548221420757,0.272833114804502,0.39213764221467895,3
False,False,True,False,False,True,0.2269039735099338,0.45143294716468896,0.3292492314763368,0.4099337362698688,3
False,False,True,False,False,True,0.2269039735099338,0.45143294716468896,0.3292492314763368,0.42534108472585835,3
False,False,True,True,False,False,0.20836092715231785,0.26159878671223447,0.272833114804502,0.3438204400921044,6
False,False,True,True,False,False,0.20836092715231785,0.26159878671223447,0.272833114804502,0.3693044370737199,6
False,False,True,True,False,False,0.2269039735099338,0.30920917934090686,0.3292492314763368,0.39070488012597626,6
False,False,True,True,False,False,0.2269039735099338,0.30920917934090686,0.3292492314763368,0.4028791117602956,6
False,False,True,False,True,False,0.20836092715231785,0.332065590070995,0.272833114804502,0.35520368029388,1
False,False,True,False,True,False,0.20836092715231785,0.332065590070995,0.272833114804502,0.37898195035194265,1
False,False,True,False,True,False,0.2269039735099338,0.3708389537563864,0.3292492314763368,0.3990369800626484,1
False,False,True,False,True,False,0.2269039735099338,0.3708389537563864,0.3292492314763368,0.4133427637628869,1
False,False,True,False,False,True,0.2889900662251656,0.5338730074545006,0.37462085378925847,0.44146420763767735,3
False,False,True,False,False,True,0.2889900662251656,0.5338730074545006,0.37462085378925847,0.4685653696186499,3
False,False,True,False,False,True,0.2984271523178808,0.5595319324451042,0.42621543217552404,0.4763624584790156,3
False,False,True,False,False,True,0.2984271523178808,0.5595319324451042,0.42621543217552404,0.4844397912364943,3
False,False,True,True,False,False,0.2889900662251656,0.326344357662795,0.37462085378925847,0.41798316595534046,6
False,False,True,True,False,False,0.2889900662251656,0.326344357662795,0.37462085378925847,0.43531340002571933,6
False,False,True,True,False,False,0.2984271523178808,0.3491479871401032,0.42621543217552404,0.4439415151610735,6
False,False,True,True,False,False,0.2984271523178808,0.3491479871401032,0.42621543217552404,0.45628680475856565,6
False,False,True,False,True,False,0.2889900662251656,0.417898548472983,0.37462085378925847,0.4292972550656207,1
False,False,True,False,True,False,0.2889900662251656,0.417898548472983,0.37462085378925847,0.45058972536098074,1
False,False,True,False,True,False,0.2984271523178808,0.44712531588941307,0.42621543217552404,0.46005250630245476,1
False,False,True,False,True,False,0.2984271523178808,0.44712531588941307,0.42621543217552404,0.4702286353456705,1
False,False,True,False,False,True,0.3307947019867549,0.561551241019206,0.4779254399565146,0.5116355810268816,3
False,False,True,False,False,True,0.3307947019867549,0.561551241019206,0.4779254399565146,0.5279807153377121,3
False,False,True,False,False,True,0.4278973509933775,0.6032658825812927,0.5371268154551565,0.5522224190264982,3
False,False,True,False,False,True,0.4278973509933775,0.6032658825812927,0.5371268154551565,0.5584144746579447,3
False,False,True,True,False,False,0.3307947019867549,0.36394504109488746,0.4779254399565146,0.47965016826765594,6
False,False,True,True,False,False,0.3307947019867549,0.36394504109488746,0.4779254399565146,0.5118224102916235,6
False,False,True,True,False,False,0.4278973509933775,0.39513152534840945,0.5371268154551565,0.5358518079977483,6
False,False,True,True,False,False,0.4278973509933775,0.39513152534840945,0.5371268154551565,0.5424769678338238,6
False,False,True,False,True,False,0.3307947019867549,0.45729592277591924,0.4779254399565146,0.49577693071060625,1
False,False,True,False,True,False,0.3307947019867549,0.45729592277591924,0.4779254399565146,0.5211347572796688,1
False,False,True,False,True,False,0.4278973509933775,0.4935166318409717,0.5371268154551565,0.5443537527205495,1
False,False,True,False,True,False,0.4278973509933775,0.4935166318409717,0.5371268154551565,0.5521472020497838,1
False,False,True,False,False,True,0.42835264900662245,0.6249606800949552,0.411793841002305,0.5807223741389476,3
False,False,True,False,False,True,0.42835264900662245,0.6249606800949552,0.411793841002305,0.591399545301244,3
False,False,True,False,False,True,0.41953642384105955,0.6217848661676,0.5447409580744699,0.6205303524764583,3
False,False,True,False,False,True,0.41953642384105955,0.6217848661676,0.5447409580744699,0.6550076308836054,3
False,False,True,True,False,False,0.42835264900662245,0.4101818441854852,0.411793841002305,0.5602585037644884,6
False,False,True,True,False,False,0.42835264900662245,0.4101818441854852,0.411793841002305,0.5686549020844808,6
False,False,True,True,False,False,0.41953642384105955,0.43060563507978267,0.5447409580744699,0.6020196971424827,6
False,False,True,True,False,False,0.41953642384105955,0.43060563507978267,0.5447409580744699,0.6361366619676275,6
False,False,True,False,True,False,0.42835264900662245,0.5140945099409658,0.411793841002305,0.5709077718547778,1
False,False,True,False,True,False,0.42835264900662245,0.5140945099409658,0.411793841002305,0.5804858046154107,1
False,False,True,False,True,False,0.41953642384105955,0.5242753325538166,0.5447409580744699,0.6120623767108829,1
False,False,True,False,True,False,0.41953642384105955,0.5242753325538166,0.5447409580744699,0.6462218027325599,1
True,False,False,False,False,True,0.32276490066225166,0.17223416658189034,0.31379113680639403,0.35110435506295173,8
True,False,False,False,False,True,0.32276490066225166,0.17223416658189034,0.31379113680639403,0.36385484579306593,8
True,False,False,False,False,True,0.4134519867549669,0.1844159945924755,0.3492402909450363,0.376852824640111,8
True,False,False,False,False,True,0.4134519867549669,0.1844159945924755,0.3492402909450363,0.39070124059484496,8
True,False,False,True,False,False,0.32276490066225166,0.13624203439379667,0.31379113680639403,0.3458173295061641,0
True,False,False,True,False,False,0.32276490066225166,0.13624203439379667,0.31379113680639403,0.3639980006842318,0
True,False,False,True,False,False,0.4134519867549669,0.15893329088131497,0.3492402909450363,0.38374973613399294,0
True,False,False,True,False,False,0.4134519867549669,0.15893329088131497,0.3492402909450363,0.39677925758417626,0
True,False,False,False,True,False,0.32276490066225166,0.15890690025492493,0.31379113680639403,0.34914628731429287,5
True,False,False,False,True,False,0.32276490066225166,0.15890690025492493,0.31379113680639403,0.3639082255829922,5
True,False,False,False,True,False,0.4134519867549669,0.17532399814584568,0.3492402909450363,0.3825838729949216,5
True,False,False,False,True,False,0.4134519867549669,0.17532399814584568,0.3492402909450363,0.39289466468999684,5
True,False,False,False,False,True,0.5521109271523179,0.22413516427526445,0.40001532062875444,0.41146355252207373,8
True,False,False,False,False,True,0.5521109271523179,0.22413516427526445,0.40001532062875444,0.41554589327438907,8
True,False,False,False,False,True,0.5288907284768212,0.24076849504047768,0.4494747175521413,0.4198077842291837,8
True,False,False,False,False,True,0.5288907284768212,0.24076849504047768,0.4494747175521413,0.4402425383545922,8
True,False,False,True,False,False,0.5521109271523179,0.1748957889499042,0.40001532062875444,0.4164715473587922,0
True,False,False,True,False,False,0.5521109271523179,0.1748957889499042,0.40001532062875444,0.43908516745482734,0
True,False,False,True,False,False,0.5288907284768212,0.19100598939522476,0.4494747175521413,0.45636080855823613,0
True,False,False,True,False,False,0.5288907284768212,0.19100598939522476,0.4494747175521413,0.4688953537745577,0
True,False,False,False,True,False,0.5521109271523179,0.20750949530480958,0.40001532062875444,0.4131959693405897,5
True,False,False,False,True,False,0.5521109271523179,0.20750949530480958,0.40001532062875444,0.4239677683123009,5
True,False,False,False,True,False,0.5288907284768212,0.22426796871774332,0.4494747175521413,0.4325546354281665,5
True,False,False,False,True,False,0.5288907284768212,0.22426796871774332,0.4494747175521413,0.4500741251173749,5
True,False,False,False,False,True,0.5449503311258277,0.2454175018377666,0.503052058132342,0.4538980591593653,8
True,False,False,False,False,True,0.5449503311258277,0.2454175018377666,0.503052058132342,0.4719743971116681,8
True,False,False,False,False,True,0.6445364238410596,0.2762191937323114,0.5643917631682641,0.4913172918976758,8
True,False,False,False,False,True,0.6445364238410596,0.2762191937323114,0.5643917631682641,0.5023766138287624,8
True,False,False,True,False,False,0.5449503311258277,0.20858086960519198,0.503052058132342,0.4765541404519327,0
True,False,False,True,False,False,0.5449503311258277,0.20858086960519198,0.503052058132342,0.5057079979909788,0
True,False,False,True,False,False,0.6445364238410596,0.23117890758981643,0.5643917631682641,0.5272152006230877,0
True,False,False,True,False,False,0.6445364238410596,0.23117890758981643,0.5643917631682641,0.5313218049162786,0
True,False,False,False,True,False,0.5449503311258277,0.23342679304087696,0.503052058132342,0.4617400355703509,5
True,False,False,False,True,False,0.5449503311258277,0.23342679304087696,0.503052058132342,0.4831829398191395,5
True,False,False,False,True,False,0.6445364238410596,0.26154004628575345,0.5643917631682641,0.5037863255536333,5
True,False,False,False,True,False,0.6445364238410596,0.26154004628575345,0.5643917631682641,0.51199468143184,5
True,False,False,False,False,True,0.6381622516556291,0.24955359404150737,0.543867629767562,0.5224025272904176,8
True,False,False,False,False,True,0.6381622516556291,0.24955359404150737,0.543867629767562,0.5340247633698175,8
True,False,False,False,False,True,0.5693708609271524,0.2829696605697225,0.5730799238375867,0.5569695807988042,8
True,False,False,False,False,True,0.5693708609271524,0.2829696605697225,0.5730799238375867,0.5984687279353424,8
True,False,False,True,False,False,0.6381622516556291,0.21447108715334104,0.543867629767562,0.5459781967821692,0
True,False,False,True,False,False,0.6381622516556291,0.21447108715334104,0.543867629767562,0.5589361407867696,0
True,False,False,True,False,False,0.5693708609271524,0.24566480754635703,0.5730799238375867,0.5800357159321688,0
True,False,False,True,False,False,0.5693708609271524,0.24566480754635703,0.5730799238375867,0.6163727947474287,0
True,False,False,False,True,False,0.6381622516556291,0.23855295938950818,0.543867629767562,0.5300176395942165,5
True,False,False,False,True,False,0.6381622516556291,0.23855295938950818,0.543867629767562,0.5425618902268883,5
True,False,False,False,True,False,0.5693708609271524,0.27132075295011027,0.5730799238375867,0.5645070497718013,5
True,False,False,False,True,False,0.5693708609271524,0.27132075295011027,0.5730799238375867,0.6042931909225241,5
False,True,False,False,False,True,0.32276490066225166,0.23851975827888847,0.31379113680639403,0.1205364183616772,2
False,True,False,False,False,True,0.32276490066225166,0.23851975827888847,0.31379113680639403,0.13042866397664876,2
False,True,False,False,False,True,0.4134519867549669,0.2745719078592562,0.3492402909450363,0.13575208484474974,2
False,True,False,False,False,True,0.4134519867549669,0.2745719078592562,0.3492402909450363,0.14068971541292907,2
False,True,False,True,False,False,0.32276490066225166,0.13264992961790203,0.31379113680639403,0.0859244773026707,7
False,True,False,True,False,False,0.32276490066225166,0.13264992961790203,0.31379113680639403,0.09639298201343716,7
False,True,False,True,False,False,0.4134519867549669,0.14086465056469555,0.3492402909450363,0.10012956730827557,7
False,True,False,True,False,False,0.4134519867549669,0.14086465056469555,0.3492402909450363,0.10416459415588356,7
False,True,False,False,True,False,0.32276490066225166,0.19931861105281998,0.31379113680639403,0.10772041607119895,4
False,True,False,False,True,False,0.32276490066225166,0.19931861105281998,0.31379113680639403,0.11782618084587557,4
False,True,False,False,True,False,0.4134519867549669,0.22686489148557518,0.3492402909450363,0.11977211682409661,4
False,True,False,False,True,False,0.4134519867549669,0.22686489148557518,0.3492402909450363,0.12824251894375954,4
False,True,False,False,False,True,0.5521109271523179,0.31525050450790204,0.40001532062875444,0.14508990855071444,2
False,True,False,False,False,True,0.5521109271523179,0.31525050450790204,0.40001532062875444,0.1518315333829927,2
False,True,False,False,False,True,0.5288907284768212,0.3448769622175618,0.4494747175521413,0.1614775040580772,2
False,True,False,False,False,True,0.5288907284768212,0.3448769622175618,0.4494747175521413,0.171801640700634,2
False,True,False,True,False,False,0.5521109271523179,0.1434760456115155,0.40001532062875444,0.11198473338008108,7
False,True,False,True,False,False,0.5521109271523179,0.1434760456115155,0.40001532062875444,0.11579289612050245,7
False,True,False,True,False,False,0.5288907284768212,0.1795316004339981,0.4494747175521413,0.11733727049723275,7
False,True,False,True,False,False,0.5288907284768212,0.1795316004339981,0.4494747175521413,0.1285518790899231,7
False,True,False,False,True,False,0.5521109271523179,0.2572511438421091,0.40001532062875444,0.1339129084463812,4
False,True,False,False,True,False,0.5521109271523179,0.2572511438421091,0.40001532062875444,0.139851410075678,4
False,True,False,False,True,False,0.5288907284768212,0.2900504358922734,0.4494747175521413,0.1468368834937558,4
False,True,False,False,True,False,0.5288907284768212,0.2900504358922734,0.4494747175521413,0.1578209884481282,4
False,True,False,False,False,True,0.5449503311258277,0.3567442309877884,0.503052058132342,0.17343457700156015,2
False,True,False,False,False,True,0.5449503311258277,0.3567442309877884,0.503052058132342,0.1903304936902662,2
False,True,False,False,False,True,0.6445364238410596,0.3946573453839176,0.5643917631682641,0.198796043101754,2
False,True,False,False,False,True,0.6445364238410596,0.3946573453839176,0.5643917631682641,0.19917576751645674,2
False,True,False,True,False,False,0.5449503311258277,0.1986247929719208,0.503052058132342,0.1304335166848239,7
False,True,False,True,False,False,0.5449503311258277,0.1986247929719208,0.503052058132342,0.1387692561526274,7
False,True,False,True,False,False,0.6445364238410596,0.21249264148461747,0.5643917631682641,0.14670222084189635,7
False,True,False,True,False,False,0.6445364238410596,0.21249264148461747,0.5643917631682641,0.14677986417269817,7
False,True,False,False,True,False,0.5449503311258277,0.30527527338773497,0.503052058132342,0.15944785886383545,4
False,True,False,False,True,False,0.5449503311258277,0.30527527338773497,0.503052058132342,0.17383492542600712,4
False,True,False,False,True,False,0.6445364238410596,0.3352873747669005,0.5643917631682641,0.18187707604921616,4
False,True,False,False,True,False,0.6445364238410596,0.3352873747669005,0.5643917631682641,0.18254917613146956,4
False,True,False,False,False,True,0.6381622516556291,0.39969199585071247,0.543867629767562,0.20392899517398175,2
False,True,False,False,False,True,0.6381622516556291,0.39969199585071247,0.543867629767562,0.2057269235528618,2
False,True,False,False,False,True,0.5693708609271524,0.39655832179452855,0.5730799238375867,0.21348640392487037,2
False,True,False,False,False,True,0.5693708609271524,0.39655832179452855,0.5730799238375867,0.22041485802189056,2
False,True,False,True,False,False,0.6381622516556291,0.21930738226694632,0.543867629767562,0.15343535343486817,7
False,True,False,True,False,False,0.6381622516556291,0.21930738226694632,0.543867629767562,0.1638601837720586,7
False,True,False,True,False,False,0.5693708609271524,0.2280269303572652,0.5730799238375867,0.17386525485210158,7
False,True,False,True,False,False,0.5693708609271524,0.2280269303572652,0.5730799238375867,0.1860746686206905,7
False,True,False,False,True,False,0.6381622516556291,0.3431279447363257,0.543867629767562,0.18807762391996913,4
False,True,False,False,True,False,0.6381622516556291,0.3431279447363257,0.543867629767562,0.1927459291844296,4
False,True,False,False,True,False,0.5693708609271524,0.34393328449648597,0.5730799238375867,0.20111199807832755,4
False,True,False,False,True,False,0.5693708609271524,0.34393328449648597,0.5730799238375867,0.20974617909890061,4
False,False,True,False,False,True,0.3029801324503311,0.47109992299896264,0.24189620064147263,0.4277310435021024,3
False,False,True,False,False,True,0.3029801324503311,0.47109992299896264,0.24189620064147263,0.4691986480355024,3
False,False,True,False,False,True,0.3029801324503311,0.491966821023454,0.2771131842929976,0.4848571241395542,3
False,False,True,False,False,True,0.3029801324503311,0.491966821023454,0.2771131842929976,0.49794002537966375,3
False,False,True,True,False,False,0.3029801324503311,0.22781325141455885,0.24189620064147263,0.36562001839176395,6
False,False,True,True,False,False,0.3029801324503311,0.22781325141455885,0.24189620064147263,0.41396391040930164,6
False,False,True,True,False,False,0.3029801324503311,0.26392286445561464,0.2771131842929976,0.43188253534591314,6
False,False,True,True,False,False,0.3029801324503311,0.26392286445561464,0.2771131842929976,0.45113929456181256,6
False,False,True,False,True,False,0.3029801324503311,0.3787859375419005,0.24189620064147263,0.32116799833066834,1
False,False,True,False,True,False,0.3029801324503311,0.4049565001602592,0.2771131842929976,0.32116799833066834,1
False,False,True,False,False,True,0.32276490066225166,0.48568116973471886,0.31379113680639403,0.5305538638475666,3
False,False,True,False,False,True,0.32276490066225166,0.48568116973471886,0.31379113680639403,0.5531966001926525,3
False,False,True,False,False,True,0.4134519867549669,0.5339151473256718,0.3492402909450363,0.5715179999077985,3
False,False,True,False,False,True,0.4134519867549669,0.5339151473256718,0.3492402909450363,0.590302833253668,3
False,False,True,True,False,False,0.32276490066225166,0.34381963454090314,0.31379113680639403,0.4906548972317726,6
False,False,True,True,False,False,0.32276490066225166,0.34381963454090314,0.31379113680639403,0.5193040731206068,6
False,False,True,True,False,False,0.4134519867549669,0.37472518631995055,0.3492402909450363,0.5427923938652063,6
False,False,True,True,False,False,0.4134519867549669,0.37472518631995055,0.3492402909450363,0.5598569421629975,6
False,False,True,False,True,False,0.32276490066225166,0.4331527561816849,0.31379113680639403,0.5157797938084296,1
False,False,True,False,True,False,0.32276490066225166,0.4331527561816849,0.31379113680639403,0.5406474968518056,1
False,False,True,False,True,False,0.4134519867549669,0.47711613450536083,0.3492402909450363,0.561269080241956,1
False,False,True,False,True,False,0.4134519867549669,0.47711613450536083,0.3492402909450363,0.5800502740566942,1
False,False,True,False,False,True,0.5521109271523179,0.6143129136571066,0.40001532062875444,0.6154677646727698,3
False,False,True,False,False,True,0.5521109271523179,0.6143129136571066,0.40001532062875444,0.6262905170803196,3
False,False,True,False,False,True,0.5288907284768212,0.6605735534425082,0.4494747175521413,0.6401983787101987,3
False,False,True,False,False,True,0.5288907284768212,0.6605735534425082,0.4494747175521413,0.670957269478164,3
False,False,True,True,False,False,0.5521109271523179,0.3932995050906243,0.40001532062875444,0.5873693711618111,6
False,False,True,True,False,False,0.5521109271523179,0.3932995050906243,0.40001532062875444,0.6137899408212237,6
False,False,True,True,False,False,0.5288907284768212,0.4454648347031629,0.4494747175521413,0.6326123826554504,6
False,False,True,True,False,False,0.5288907284768212,0.4454648347031629,0.4494747175521413,0.6563615364644624,6
False,False,True,False,True,False,0.5521109271523179,0.5396878840208588,0.40001532062875444,0.6060219682099087,1
False,False,True,False,True,False,0.5521109271523179,0.5396878840208588,0.40001532062875444,0.6227322688109166,1
False,False,True,False,True,False,0.5288907284768212,0.5892456494839569,0.4494747175521413,0.6383046093448601,1
False,False,True,False,True,False,0.5288907284768212,0.5892456494839569,0.4494747175521413,0.6668094171654846,1
False,False,True,False,False,True,0.5449503311258277,0.677088977699495,0.503052058132342,0.6862457265838633,3
False,False,True,False,False,True,0.5449503311258277,0.677088977699495,0.503052058132342,0.7212167680478282,3
False,False,True,False,False,True,0.6445364238410596,0.745803783990169,0.5643917631682641,0.7490264254223675,3
False,False,True,False,False,True,0.6445364238410596,0.745803783990169,0.5643917631682641,0.7604654717681569,3
False,False,True,True,False,False,0.5449503311258277,0.48213290745105286,0.503052058132342,0.6659007475596943,6
False,False,True,True,False,False,0.5449503311258277,0.48213290745105286,0.503052058132342,0.7033915577435877,6
False,False,True,True,False,False,0.6445364238410596,0.5185992196036383,0.5643917631682641,0.7328305118879218,6
False,False,True,True,False,False,0.6445364238410596,0.5185992196036383,0.5643917631682641,0.7370147595119145,6
False,False,True,False,True,False,0.5449503311258277,0.6136297369578163,0.503052058132342,0.6801009848571241,1
False,False,True,False,True,False,0.5449503311258277,0.6136297369578163,0.503052058132342,0.7159309556680844,1
False,False,True,False,True,False,0.6445364238410596,0.671754665926594,0.5643917631682641,0.7445764920257872,1
False,False,True,False,True,False,0.6445364238410596,0.671754665926594,0.5643917631682641,0.7534569479862474,1
False,False,True,False,False,True,0.6381622516556291,0.7241728347661599,0.543867629767562,0.785244612887337,3
False,False,True,False,False,True,0.6381622516556291,0.7241728347661599,0.543867629767562,0.7986647773456171,3
False,False,True,False,False,True,0.5693708609271524,0.7544552272381911,0.5730799238375867,0.8293690751466124,3
False,False,True,False,False,True,0.5693708609271524,0.7544552272381911,0.5730799238375867,0.8777954632031271,3
False,False,True,True,False,False,0.6381622516556291,0.5087061399494918,0.543867629767562,0.7583266406399751,6
False,False,True,True,False,False,0.6381622516556291,0.5087061399494918,0.543867629767562,0.7817094149817659,6
False,False,True,True,False,False,0.5693708609271524,0.5486189827775623,0.5730799238375867,0.8128152743842519,6
False,False,True,True,False,False,0.5693708609271524,0.5486189827775623,0.5730799238375867,0.8613605537910569,6
False,False,True,False,True,False,0.6381622516556291,0.6566081489997739,0.543867629767562,0.7770083539371234,1
False,False,True,False,True,False,0.6381622516556291,0.6566081489997739,0.543867629767562,0.7942209098342558,1
False,False,True,False,True,False,0.5693708609271524,0.6901817079758006,0.5730799238375867,0.8245321382730667,1
False,False,True,False,True,False,0.5693708609271524,0.6901817079758006,0.5730799238375867,0.8729524604443625,1
True,False,False,False,False,True,0.3345612582781457,0.1536045126268506,0.31379113680639403,0.3568778646142946,8
True,False,False,False,False,True,0.3345612582781457,0.1536045126268506,0.31379113680639403,0.3719067018326252,8
True,False,False,False,False,True,0.37342715231788076,0.17451695576462797,0.35293586795296994,0.3867814655663959,8
True,False,False,False,False,True,0.37342715231788076,0.17451695576462797,0.35293586795296994,0.40141723342254226,8
True,False,False,True,False,False,0.3345612582781457,0.12887309045727718,0.31379113680639403,0.3534506394656197,0
True,False,False,True,False,False,0.3345612582781457,0.12887309045727718,0.31379113680639403,0.3675598884847661,0
True,False,False,True,False,False,0.37342715231788076,0.13835881802343572,0.35293586795296994,0.39338964092385853,0
True,False,False,True,False,False,0.37342715231788076,0.13835881802343572,0.35293586795296994,0.4100987283478227,0
True,False,False,False,True,False,0.3345612582781457,0.1426983734435383,0.31379113680639403,0.3553674591947901,5
True,False,False,False,True,False,0.3345612582781457,0.1426983734435383,0.31379113680639403,0.3699910952804986,5
True,False,False,False,True,False,0.37342715231788076,0.15895627626559017,0.35293586795296994,0.3874681237731747,5
True,False,False,False,True,False,0.37342715231788076,0.15895627626559017,0.35293586795296994,0.40536733787708573,5
True,False,False,False,False,True,0.49118377483443704,0.24440997582703752,0.40106467876261787,0.4221480027466328,8
True,False,False,False,False,True,0.49118377483443704,0.24440997582703752,0.40106467876261787,0.45464294986424547,8
True,False,False,False,False,True,0.4307119205298013,0.222778600947764,0.4538219459612042,0.46533346597402336,8
True,False,False,False,False,True,0.4307119205298013,0.222778600947764,0.4538219459612042,0.513315831232515,8
True,False,False,True,False,False,0.49118377483443704,0.1615438346176062,0.40106467876261787,0.4264620603143099,0
True,False,False,True,False,False,0.49118377483443704,0.1615438346176062,0.40106467876261787,0.4395267638987628,0
True,False,False,True,False,False,0.4307119205298013,0.19452019925774236,0.4538219459612042,0.4431699345612302,0
True,False,False,True,False,False,0.4307119205298013,0.19452019925774236,0.4538219459612042,0.4639286069573276,0
True,False,False,False,True,False,0.49118377483443704,0.20910357426982032,0.40106467876261787,0.4240793806003285,5
True,False,False,False,True,False,0.49118377483443704,0.20910357426982032,0.40106467876261787,0.448198553407693,5
True,False,False,False,True,False,0.4307119205298013,0.21094793853027197,0.4538219459612042,0.45522648802230303,5
True,False,False,False,True,False,0.4307119205298013,0.21094793853027197,0.4538219459612042,0.4925268294103231,5
True,False,False,False,False,True,0.5014072847682118,0.2395945378213857,0.5077484604604479,0.542432080283204,8
True,False,False,False,False,True,0.5014072847682118,0.2395945378213857,0.5077484604604479,0.5652483009455501,8
True,False,False,False,False,True,0.7233857615894039,0.25104594139833714,0.5694877086058385,0.5794922126165559,8
True,False,False,False,False,True,0.7233857615894039,0.25104594139833714,0.5694877086058385,0.5871255225760116,8
True,False,False,True,False,False,0.5014072847682118,0.2165193402854189,0.5077484604604479,0.49119597419329786,0
True,False,False,True,False,False,0.5014072847682118,0.2165193402854189,0.5077484604604479,0.4918595820362448,0
True,False,False,True,False,False,0.7233857615894039,0.22738631918441046,0.5694877086058385,0.4994504307991682,0
True,False,False,True,False,False,0.7233857615894039,0.22738631918441046,0.5694877086058385,0.5125078553213585,0
True,False,False,False,True,False,0.5014072847682118,0.23058767242762693,0.5077484604604479,0.5213252260755421,5
True,False,False,False,True,False,0.5014072847682118,0.23058767242762693,0.5077484604604479,0.5342940886735364,5
True,False,False,False,True,False,0.7233857615894039,0.24171472669313956,0.5694877086058385,0.5465229132748258,5
True,False,False,False,True,False,0.7233857615894039,0.24171472669313956,0.5694877086058385,0.5582288585702465,5
True,False,False,False,False,True,0.5979718543046357,0.2566782118562869,0.5643915008287307,0.6043077490470494,8
True,False,False,False,False,True,0.5979718543046357,0.2566782118562869,0.5643915008287307,0.6158341441399909,8
True,False,False,False,False,True,0.4882036423841059,0.2498455935528551,0.5736678267320837,0.658364491763741,8
True,False,False,False,False,True,0.4882036423841059,0.2498455935528551,0.5736678267320837,0.6893623784093308,8
True,False,False,True,False,False,0.5979718543046357,0.2162916147189888,0.5643915008287307,0.5284756915715738,0
True,False,False,True,False,False,0.5979718543046357,0.2162916147189888,0.5643915008287307,0.5433904901477892,0
True,False,False,True,False,False,0.4882036423841059,0.2444265763823474,0.5736678267320837,0.5784112718705491,0
True,False,False,True,False,False,0.4882036423841059,0.2444265763823474,0.5736678267320837,0.6059394721709318,0
True,False,False,False,True,False,0.5979718543046357,0.24126353211292292,0.5643915008287307,0.5749925389611807,5
True,False,False,False,True,False,0.5979718543046357,0.24126353211292292,0.5643915008287307,0.5856502992907766,5
True,False,False,False,True,False,0.4882036423841059,0.2479029029263374,0.5736678267320837,0.6280993640525936,5
True,False,False,False,True,False,0.4882036423841059,0.2479029029263374,0.5736678267320837,0.6570942953989047,5
